trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo
32dea_00000,1.560541337998226,0.14520258087652924,1.560541337998226,0.14520258087652924,5.336189767856764,0.6613076578920933,5.336189767856764,0.6613076578920933,33.376486206054686,0.1703490298796122,2111.3645081,10.776165352270969,iden,1000.0,9.860251426696777,True,,,1,bdea7c5621854c02b9f73f57c33cb9c5,2021-09-01_16-20-41,1630538441,9.860251426696777,354,sguc2,128.111.57.96,9.860251426696777,0,1,"0_algo=ppo,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,Walker2DBulletEnv-v0,ppo
32dea_00001,1.296571903036809,0.19295989150194814,1.296571903036809,0.19295989150194814,10.881103909677343,3.0990276072009753,10.881103909677343,3.0990276072009753,2052.8876922607424,568.9737353993812,2052.8877462,568.9737558096818,iden,917.5,7.712006330490112,True,,,1,3fa49ae4a1d4418f8083d73e82914622,2021-09-01_16-20-39,1630538439,7.712006330490112,344,sguc2,128.111.57.96,7.712006330490112,0,1,"1_algo=td3,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,Walker2DBulletEnv-v0,td3
32dea_00002,1.267626955357793,0.2760997755021755,1.267626955357793,0.2760997755021755,10.661318655439924,2.9385906944400872,10.661318655439924,2.9385906944400872,2064.071131324768,681.33672898777,2064.0711534,681.3367372051074,iden,901.5,8.097150564193726,True,,,1,c10a473f9a82478e9a1a7d166b3768d9,2021-09-01_16-20-39,1630538439,8.097150564193726,348,sguc2,128.111.57.96,8.097150564193726,0,1,"2_algo=sac,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,Walker2DBulletEnv-v0,sac
32dea_00003,1.3050093268052376,0.12888901867189567,1.3050093268052376,0.12888901867189567,9.415485105331836,0.8846972962137091,9.415485105331836,0.8846972962137091,2418.166795349121,755.757647401227,2418.1668406,755.7576663702482,iden,907.8,8.14570689201355,True,,,1,c086fa215ee84a038af6177ea83e30ae,2021-09-01_16-20-48,1630538448,8.14570689201355,345,sguc2,128.111.57.96,8.14570689201355,0,1,"3_algo=tqc,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,Walker2DBulletEnv-v0,tqc
32dea_00004,1.5739438634744058,0.09385057770380642,1.5739438634744058,0.09385057770380642,5.134704691913461,0.367145974735947,5.134704691913461,0.367145974735947,26.92579593658447,0.35950218379610144,2908.1696115999994,38.82868314038704,iden,1000.0,10.081387519836426,True,,,1,a0f923fcf9b64120925924c7e78bccdf,2021-09-01_16-20-50,1630538450,10.081387519836426,430,sguc2,128.111.57.96,10.081387519836426,0,1,"4_algo=ppo,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HalfCheetahBulletEnv-v0,ppo
32dea_00005,1.3740645804998457,0.08280263574944521,1.3740645804998457,0.08280263574944521,8.956402118770518,0.5157055738013933,8.956402118770518,0.5157055738013933,2826.1247314453126,14.489160771110209,2826.1247549,14.489176611889063,iden,1000.0,9.000861167907715,True,,,1,bc66a5b0247648178379310c77fae588,2021-09-01_16-20-51,1630538451,9.000861167907715,346,sguc2,128.111.57.96,9.000861167907715,0,1,"5_algo=td3,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HalfCheetahBulletEnv-v0,td3
32dea_00006,1.1592614797965808,0.0973098303478772,1.1592614797965808,0.0973098303478772,8.502493579826057,0.4869574818014534,8.502493579826057,0.4869574818014534,2793.4187744140627,8.802360133681214,2793.41887,8.802346693897018,iden,1000.0,9.650187730789185,True,,,1,cd961f646c8a4ac7aebc931ea1aebfe4,2021-09-01_16-20-58,1630538458,9.650187730789185,353,sguc2,128.111.57.96,9.650187730789185,0,1,"6_algo=sac,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HalfCheetahBulletEnv-v0,sac
32dea_00007,1.4545015228100926,0.06529099050641686,1.4545015228100926,0.06529099050641686,5.840620706244057,0.346749462054738,5.840620706244057,0.346749462054738,3683.6040771484377,17.60268752241662,3683.6040834,17.602737922847414,iden,1000.0,9.306319236755371,True,,,1,6af5312c850e47d29432b70f40643551,2021-09-01_16-21-00,1630538460,9.306319236755371,352,sguc2,128.111.57.96,9.306319236755371,0,1,"7_algo=tqc,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HalfCheetahBulletEnv-v0,tqc
32dea_00008,1.433969780302288,0.0850894295849859,1.433969780302288,0.0850894295849859,4.877648045036368,0.8408187446006602,4.877648045036368,0.8408187446006602,29.16880359649658,3.0298378713828558,2537.0988822,263.53489783061235,iden,966.4,7.6588294506073,True,,,1,15d629aba4a14f48b2b2d0a5f79f9e80,2021-09-01_16-20-59,1630538459,7.6588294506073,334,sguc2,128.111.57.96,7.6588294506073,0,1,"8_algo=ppo,env_name=HopperBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HopperBulletEnv-v0,ppo
32dea_00009,1.2401174949784868,0.08636658276876714,1.2401174949784868,0.08636658276876714,6.282697851455177,0.6313780639832296,6.282697851455177,0.6313780639832296,2679.3152099609374,28.47928279770826,2679.3151927,28.479299706025188,iden,998.0,6.476909160614014,True,,,1,fed3bd6f9c4f43859faccef9c05ba7a0,2021-09-01_16-21-05,1630538465,6.476909160614014,347,sguc2,128.111.57.96,6.476909160614014,0,1,"9_algo=td3,env_name=HopperBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/default_post_01_001/,HopperBulletEnv-v0,td3
