trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo,config.mdim_kwargs.upper_size_ratio,config.mdim_kwargs.lower_size_ratio
e2829_00000,0.6569253270623101,0.038910607088030146,0.6569253270623101,0.038910607088030146,4.435246395171145,1.1429435581322505,4.435246395171145,1.1429435581322505,38.49328496456146,11.745547176393105,905.9549499000001,276.43617966451257,iden,909.8,10.241636037826538,True,,,1,81c949e034e640159355088f51acb220,2021-09-07_14-59-44,1631051984,10.241636037826538,12331,sguc2,128.111.57.96,10.241636037826538,0,1,"0_algo=a2c,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,a2c,1.0,0.0
e2829_00001,1.560541337998226,0.14520258087652924,1.560541337998226,0.14520258087652924,5.336189767856764,0.6613076578920933,5.336189767856764,0.6613076578920933,33.376486206054686,0.1703490298796122,2111.3645081,10.776165352270969,iden,1000.0,9.954855918884277,True,,,1,eda824ca428444ffb3b89adfffecc957,2021-09-07_14-59-44,1631051984,9.954855918884277,12377,sguc2,128.111.57.96,9.954855918884277,0,1,"1_algo=ppo,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,ppo,1.0,0.0
e2829_00002,1.0765738238585663,0.23895105800114605,1.0765738238585663,0.23895105800114605,10.004347551894508,0.762018740131363,10.004347551894508,0.762018740131363,1015.0786804199219,790.5226111558491,1015.0786978999998,790.5226217483847,iden,529.5,4.598468542098999,True,,,1,4bdf5d7e06b142d0974db23f04a211c7,2021-09-07_14-59-39,1631051979,4.598468542098999,12332,sguc2,128.111.57.96,4.598468542098999,0,1,"2_algo=ddpg,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,ddpg,1.0,0.0
e2829_00003,1.296571903036809,0.19295989150194814,1.296571903036809,0.19295989150194814,10.881103909677343,3.0990276072009753,10.881103909677343,3.0990276072009753,2052.8876922607424,568.9737353993812,2052.8877462,568.9737558096818,iden,917.5,7.777696371078491,True,,,1,eb88b49e5f9f4383aa980363b7f3836c,2021-09-07_14-59-47,1631051987,7.777696371078491,12378,sguc2,128.111.57.96,7.777696371078491,0,1,"3_algo=td3,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,td3,1.0,0.0
e2829_00004,1.267626955357793,0.2760997755021755,1.267626955357793,0.2760997755021755,10.661318655439924,2.9385906944400872,10.661318655439924,2.9385906944400872,2064.071131324768,681.33672898777,2064.0711534,681.3367372051074,iden,901.5,8.109315156936646,True,,,1,59abbb8a9b7348d58594f90760dd573b,2021-09-07_14-59-53,1631051993,8.109315156936646,12328,sguc2,128.111.57.96,8.109315156936646,0,1,"4_algo=sac,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,sac,1.0,0.0
e2829_00005,1.3050093268052376,0.12888901867189567,1.3050093268052376,0.12888901867189567,9.415485105331836,0.8846972962137091,9.415485105331836,0.8846972962137091,2418.166795349121,755.757647401227,2418.1668406,755.7576663702482,iden,907.8,8.146703481674194,True,,,1,c5cc6a7b819941109697674e0ed01b28,2021-09-07_14-59-53,1631051993,8.146703481674194,12320,sguc2,128.111.57.96,8.146703481674194,0,1,"5_algo=tqc,env_name=Walker2DBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,Walker2DBulletEnv-v0,tqc,1.0,0.0
e2829_00006,1.6437800109035112,0.10095932734348428,1.6437800109035112,0.10095932734348428,4.731258965858867,0.4409949285626581,4.731258965858867,0.4409949285626581,32.7962287902832,0.5985926413704534,2097.7295873,38.28751214686454,iden,1000.0,10.301536083221436,True,,,1,e1a34b27b8944416a60923200b01df56,2021-09-07_14-59-59,1631051999,10.301536083221436,12327,sguc2,128.111.57.96,10.301536083221436,0,1,"6_algo=a2c,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,HalfCheetahBulletEnv-v0,a2c,1.0,0.0
e2829_00007,1.5739438634744058,0.09385057770380642,1.5739438634744058,0.09385057770380642,5.134704691913461,0.367145974735947,5.134704691913461,0.367145974735947,26.92579593658447,0.35950218379610144,2908.1696115999994,38.82868314038704,iden,1000.0,10.14059042930603,True,,,1,28bdc464f45340889693bb5876fc3dc7,2021-09-07_15-00-04,1631052004,10.14059042930603,12312,sguc2,128.111.57.96,10.14059042930603,0,1,"7_algo=ppo,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,HalfCheetahBulletEnv-v0,ppo,1.0,0.0
e2829_00008,1.2845762181957479,0.13068052577203626,1.2845762181957479,0.13068052577203626,7.332742069374886,0.7285940330720019,7.332742069374886,0.7285940330720019,2088.963000488281,95.06981363538583,2088.9629616,95.06982579226938,iden,1000.0,8.872195482254028,True,,,1,0d972e70fd534e1eb8fec572d473ce1e,2021-09-07_15-00-03,1631052003,8.872195482254028,12325,sguc2,128.111.57.96,8.872195482254028,0,1,"8_algo=ddpg,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,HalfCheetahBulletEnv-v0,ddpg,1.0,0.0
e2829_00009,1.3740645804998457,0.08280263574944521,1.3740645804998457,0.08280263574944521,8.956402118770518,0.5157055738013933,8.956402118770518,0.5157055738013933,2826.1247314453126,14.489160771110209,2826.1247549,14.489176611889063,iden,1000.0,9.277376174926758,True,,,1,76b082c72c03420bbcc5dc7a05989f5b,2021-09-07_15-00-09,1631052009,9.277376174926758,12313,sguc2,128.111.57.96,9.277376174926758,0,1,"9_algo=td3,env_name=HalfCheetahBulletEnv-v0,post=None",200,10,,/home/sgillen/work/policy_refinement/test_agent/adim_panda_2/,HalfCheetahBulletEnv-v0,td3,1.0,0.0
