trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo,config.mdim_kwargs.upper_size_ratio,config.mdim_kwargs.lower_size_ratio
61c66_00010,1.2845762181957479,0.13068052577203626,1.2845762181957479,0.13068052577203626,7.332742069374886,0.7285940330720019,7.332742069374886,0.7285940330720019,2088.963000488281,95.06981363538583,2088.9629616,95.06982579226938,iden,1000.0,8.311282873153687,True,,,1,e747ada9b9a44a969e49aa5759f24d45,2021-09-04_20-15-04,1630811704,8.311282873153687,18789,thomas-MS-7C37,128.111.57.201,8.311282873153687,0,1,"10_algo=ddpg,env_name=HalfCheetahBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,ddpg,1.0,0.0
61c66_00011,1.6437800109035112,0.10095932734348428,1.6437800109035112,0.10095932734348428,4.731258965858867,0.4409949285626581,4.731258965858867,0.4409949285626581,32.7962287902832,0.5985926413704534,2097.7295873,38.28751214686454,iden,1000.0,9.95154070854187,True,,,1,5e9dfdc29a644c16b37429c237481be4,2021-09-04_20-17-51,1630811871,9.95154070854187,18796,thomas-MS-7C37,128.111.57.201,9.95154070854187,0,1,"11_algo=a2c,env_name=HalfCheetahBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,a2c,1.0,0.0
61c66_00012,1.433969780302288,0.0850894295849859,1.433969780302288,0.0850894295849859,4.877648045036368,0.8408187446006602,4.877648045036368,0.8408187446006602,29.16880359649658,3.0298378713828558,2537.0988822,263.53489783061235,iden,966.4,7.225865840911865,True,,,1,cfa21eff9f5a4ea2babb4baa939a35de,2021-09-04_20-17-48,1630811868,7.225865840911865,18794,thomas-MS-7C37,128.111.57.201,7.225865840911865,0,1,"12_algo=ppo,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,ppo,1.0,0.0
61c66_00013,1.2401174949784868,0.08636658276876714,1.2401174949784868,0.08636658276876714,6.282697851455177,0.6313780639832296,6.282697851455177,0.6313780639832296,2679.3152099609374,28.47928279770826,2679.3151927,28.479299706025188,iden,998.0,5.990124225616455,True,,,1,c973fa464cdb440aa7df500ec116202b,2021-09-04_20-17-47,1630811867,5.990124225616455,18791,thomas-MS-7C37,128.111.57.201,5.990124225616455,0,1,"13_algo=td3,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,td3,1.0,0.0
61c66_00014,1.2536578107460303,0.0378051986254984,1.2536578107460303,0.0378051986254984,8.98871931460549,0.6380820125204076,8.98871931460549,0.6380820125204076,2632.9099609375,11.854681044929128,2632.9099791999997,11.854733171857289,iden,1000.0,6.842521905899048,True,,,1,2177f3d8feba47228666624d249aa029,2021-09-04_20-17-55,1630811875,6.842521905899048,18793,thomas-MS-7C37,128.111.57.201,6.842521905899048,0,1,"14_algo=sac,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,sac,1.0,0.0
61c66_00015,1.3691739389610866,0.0945236819109597,1.3691739389610866,0.0945236819109597,8.87379611508318,0.4081687152323246,8.87379611508318,0.4081687152323246,2693.1984619140626,12.604204992916486,2693.1984626000003,12.604214044406735,iden,1000.0,6.7607951164245605,True,,,1,08acbe3bd3044460ba6804f6d5af647d,2021-09-04_20-17-56,1630811876,6.7607951164245605,18786,thomas-MS-7C37,128.111.57.201,6.7607951164245605,0,1,"15_algo=tqc,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,tqc,1.0,0.0
61c66_00016,0.9524415516209406,0.14760746806346584,0.9524415516209406,0.14760746806346584,6.382530500078874,0.7888040575427127,6.382530500078874,0.7888040575427127,949.6337036132812,509.28616059302476,949.6337067999999,509.2861638614075,iden,357.1,2.254864454269409,True,,,1,01cf9d022b4845ad86334a2792146057,2021-09-04_20-17-54,1630811874,2.254864454269409,18790,thomas-MS-7C37,128.111.57.201,2.254864454269409,0,1,"16_algo=ddpg,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,ddpg,1.0,0.0
61c66_00017,0.9014392590205054,0.13324021729374938,0.9014392590205054,0.13324021729374938,4.791154687633072,0.8641915042865121,4.791154687633072,0.8641915042865121,13.005136203765868,5.856329521911231,768.6943315,346.1499684282395,iden,534.7,4.162835359573364,True,,,1,c875e272d44b4a4dbe26df73f2cd20f5,2021-09-04_20-17-59,1630811879,4.162835359573364,18787,thomas-MS-7C37,128.111.57.201,4.162835359573364,0,1,"17_algo=a2c,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,HopperBulletEnv-v0,a2c,1.0,0.0
61c66_00018,2.4295703339758807,0.1591440669210611,2.4295703339758807,0.1591440669210611,5.393571550510674,1.05346032265791,5.393571550510674,1.05346032265791,33.93177337646485,0.6501174092165986,2883.6731441,55.24983023361105,iden,1000.0,10.493645906448364,True,,,1,1088a69897484c6aa64e07e56d5b5aff,2021-09-04_20-18-06,1630811886,10.493645906448364,18784,thomas-MS-7C37,128.111.57.201,10.493645906448364,0,1,"18_algo=ppo,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,ppo,1.0,0.0
61c66_00019,1.7100290949727728,0.10179831693972625,1.7100290949727728,0.10179831693972625,9.815890286037662,0.38947070368422554,9.815890286037662,0.38947070368422554,3313.426123046875,41.51843537012295,3313.4260999,41.51840932908725,iden,1000.0,9.0604407787323,True,,,1,dd0ac66b3d2b4f3a8d1bc56c6657c295,2021-09-04_20-18-06,1630811886,9.0604407787323,18783,thomas-MS-7C37,128.111.57.201,9.0604407787323,0,1,"19_algo=td3,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,td3,1.0,0.0
