trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.agent_folder,config.env_name,config.post,config.algo
1c8ec_00010,0.7494772752417922,0.1512433829546272,0.7494772752417922,0.1512433829546272,3.0831824561396877,0.8308426023571381,3.0831824561396877,0.8308426023571381,-6.3,2.72213151776324,-6.3,2.72213151776324,postprocess_default,50.0,913.6154880523682,True,,,1,882c05ec9f934b69884493e508de7d9e,2021-09-02_15-01-00,1630620060,913.6154880523682,12993,sguc2,128.111.57.96,913.6154880523682,0,1,"10_algo=tqc,env_name=PandaPickAndPlace-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPickAndPlace-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00011,0.632499616470914,0.12366210232634599,0.632499616470914,0.12366210232634599,3.311722798399822,1.1440853042198382,3.311722798399822,1.1440853042198382,-8.0,3.794733192202055,-8.0,3.794733192202055,postprocess_default,50.0,702.9424798488617,True,,,1,575987e0d5e9436480c85625a1b8b3f8,2021-09-02_14-57-31,1630619851,702.9424798488617,12986,sguc2,128.111.57.96,702.9424798488617,0,1,"11_algo=tqc,env_name=PandaPush-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPush-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00012,0.8448326244229998,0.24754141553887765,0.8448326244229998,0.24754141553887765,3.214714134574418,1.0369964252698232,3.214714134574418,1.0369964252698232,-42.7,5.866003750424986,-42.7,5.866003750424986,postprocess_default,50.0,705.4999392032623,True,,,1,4d796a17b57f428993c6d877ad9c2327,2021-09-02_15-05-31,1630620331,705.4999392032623,12990,sguc2,128.111.57.96,705.4999392032623,0,1,"12_algo=tqc,env_name=PandaSlide-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaSlide-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00013,0.6158141414095415,0.06632267179883512,0.6158141414095415,0.06632267179883512,2.7311938574946977,0.41420281366579764,2.7311938574946977,0.41420281366579764,-100.0,0.0,-100.0,0.0,postprocess_default,100.0,1311.427176952362,True,,,1,477f031f19ca4fcbb89e1fcd3344d3c2,2021-09-02_15-19-23,1630621163,1311.427176952362,12992,sguc2,128.111.57.96,1311.427176952362,0,1,"13_algo=tqc,env_name=PandaStack-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaStack-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00014,0.6393227498280932,0.0496142846643208,0.6393227498280932,0.0496142846643208,2.7126000213731047,0.8533951613861931,2.7126000213731047,0.8533951613861931,-0.3515086442232132,0.1745329460115426,-1.9,0.9433981132056605,postprocess_default,50.0,432.4873249530792,True,,,1,0cca4880bc82450ea97b06a14860de91,2021-09-02_15-08-14,1630620494,432.4873249530792,12987,sguc2,128.111.57.96,432.4873249530792,0,1,"14_algo=tqc,env_name=FetchReach-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchReach-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00015,0.7293494500464855,0.04864076932985264,0.7293494500464855,0.04864076932985264,4.343620321106871,1.10565594402664,4.343620321106871,1.10565594402664,-11.3,5.292447448959696,-11.3,5.292447448959696,postprocess_default,50.0,640.3188366889954,True,,,1,513bd6a851a54c58860c62c22cfb97f7,2021-09-02_15-16-13,1630620973,640.3188366889954,12979,sguc2,128.111.57.96,640.3188366889954,0,1,"15_algo=tqc,env_name=FetchPickAndPlace-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchPickAndPlace-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00016,0.7049980096325231,0.055510506163983675,0.7049980096325231,0.055510506163983675,5.0716482344416125,1.1415722190645043,5.0716482344416125,1.1415722190645043,-7.1,4.085339643163099,-7.1,4.085339643163099,postprocess_default,50.0,605.7439937591553,True,,,1,885cff8009724f5d8194b3247b3e4775,2021-09-02_15-18-21,1630621101,605.7439937591553,12995,sguc2,128.111.57.96,605.7439937591553,0,1,"16_algo=tqc,env_name=FetchPush-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchPush-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00017,0.8320041655720068,0.08541877462732644,0.8320041655720068,0.08541877462732644,4.511291431056825,1.3457228803572816,4.511291431056825,1.3457228803572816,-24.5,11.119802156513398,-24.5,11.119802156513398,postprocess_default,50.0,566.9518513679504,True,,,1,5e14c77e17ec4854b7d91a961876bb14,2021-09-02_15-25-41,1630621541,566.9518513679504,12982,sguc2,128.111.57.96,566.9518513679504,0,1,"17_algo=tqc,env_name=FetchSlide-v1,post=<function postprocess_default at 0x7f851cc548c8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchSlide-v1,<function postprocess_default at 0x7f851cc548c8>,tqc
1c8ec_00018,0.6935136164591482,0.10629537479064102,0.6935136164591482,0.10629537479064102,3.4681791742781507,0.5749514337191093,3.4681791742781507,0.5749514337191093,-0.36232805252075195,0.11457819061386891,-2.0,0.6324555320336759,DualRewardProd_mdim_safe_stable_nolen,50.0,521.2158401012421,True,,,1,4275284d3efa4ab9bb379e30f2c5abd2,2021-09-02_15-27-04,1630621624,521.2158401012421,12984,sguc2,128.111.57.96,521.2158401012421,0,1,"18_algo=tqc,env_name=PandaReach-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c30f0>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaReach-v1,<seagul.mesh.DualRewardProd object at 0x7f85102746a0>,tqc
1c8ec_00019,0.6613003069463625,0.1713557041241665,0.6613003069463625,0.1713557041241665,2.744734564529276,0.603519543169055,2.744734564529276,0.603519543169055,-6.5,2.8372521918222215,-6.5,2.8372521918222215,DualRewardProd_mdim_safe_stable_nolen,50.0,913.9327154159546,True,,,1,257059de685941958eccfaf2e3bf907b,2021-09-02_15-34-38,1630622078,913.9327154159546,12988,sguc2,128.111.57.96,913.9327154159546,0,1,"19_algo=tqc,env_name=PandaPickAndPlace-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3390>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPickAndPlace-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274748>,tqc
