trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo,config.mdim_kwargs.upper_size_ratio,config.mdim_kwargs.lower_size_ratio
1df84_00010,1.2845762181957479,0.13068052577203626,1.2845762181957479,0.13068052577203626,7.332742069374886,0.7285940330720019,7.332742069374886,0.7285940330720019,2088.963000488281,95.06981363538583,2088.9629616,95.06982579226938,iden,1000.0,8.400993347167969,True,,,1,ce29b9e993614766b40934b2d657fe13,2021-09-04_14-51-02,1630792262,8.400993347167969,14854,thomas-MS-7C37,128.111.57.201,8.400993347167969,0,1,"10_algo=ddpg,env_name=HalfCheetahBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HalfCheetahBulletEnv-v0,ddpg,1.0,0.0
1df84_00011,1.6437800109035112,0.10095932734348428,1.6437800109035112,0.10095932734348428,4.731258965858867,0.4409949285626581,4.731258965858867,0.4409949285626581,32.7962287902832,0.5985926413704534,2097.7295873,38.28751214686454,iden,1000.0,9.747459888458252,True,,,1,aff4e67889ca49e3975d1b32e5502f72,2021-09-04_14-51-08,1630792268,9.747459888458252,14863,thomas-MS-7C37,128.111.57.201,9.747459888458252,0,1,"11_algo=a2c,env_name=HalfCheetahBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HalfCheetahBulletEnv-v0,a2c,1.0,0.0
1df84_00012,1.433969780302288,0.0850894295849859,1.433969780302288,0.0850894295849859,4.877648045036368,0.8408187446006602,4.877648045036368,0.8408187446006602,29.16880359649658,3.0298378713828558,2537.0988822,263.53489783061235,iden,966.4,7.362550497055054,True,,,1,76fe68e02adf4c69a05c05a02b6d619a,2021-09-04_14-51-09,1630792269,7.362550497055054,14851,thomas-MS-7C37,128.111.57.201,7.362550497055054,0,1,"12_algo=ppo,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,ppo,1.0,0.0
1df84_00013,1.2401174949784868,0.08636658276876714,1.2401174949784868,0.08636658276876714,6.282697851455177,0.6313780639832296,6.282697851455177,0.6313780639832296,2679.3152099609374,28.47928279770826,2679.3151927,28.479299706025188,iden,998.0,6.243763446807861,True,,,1,a3974295634940b9b9a6762031c90958,2021-09-04_14-51-09,1630792269,6.243763446807861,14861,thomas-MS-7C37,128.111.57.201,6.243763446807861,0,1,"13_algo=td3,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,td3,1.0,0.0
1df84_00014,1.2536578107460303,0.0378051986254984,1.2536578107460303,0.0378051986254984,8.98871931460549,0.6380820125204076,8.98871931460549,0.6380820125204076,2632.9099609375,11.854681044929128,2632.9099791999997,11.854733171857289,iden,1000.0,6.881384611129761,True,,,1,f02ab61e30cf4e94982e60ba2c8cb9d3,2021-09-04_14-51-16,1630792276,6.881384611129761,14853,thomas-MS-7C37,128.111.57.201,6.881384611129761,0,1,"14_algo=sac,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,sac,1.0,0.0
1df84_00015,1.3691739389610866,0.0945236819109597,1.3691739389610866,0.0945236819109597,8.87379611508318,0.4081687152323246,8.87379611508318,0.4081687152323246,2693.1984619140626,12.604204992916486,2693.1984626000003,12.604214044406735,iden,1000.0,6.765264511108398,True,,,1,240da7bcd50a4720b0ff0e66f65cd12b,2021-09-04_14-51-17,1630792277,6.765264511108398,14846,thomas-MS-7C37,128.111.57.201,6.765264511108398,0,1,"15_algo=tqc,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,tqc,1.0,0.0
1df84_00016,0.9524415516209406,0.14760746806346584,0.9524415516209406,0.14760746806346584,6.382530500078874,0.7888040575427127,6.382530500078874,0.7888040575427127,949.6337036132812,509.28616059302476,949.6337067999999,509.2861638614075,iden,357.1,2.3398661613464355,True,,,1,7145c1fdeb124534b7a71da0e45debcc,2021-09-04_14-51-12,1630792272,2.3398661613464355,14849,thomas-MS-7C37,128.111.57.201,2.3398661613464355,0,1,"16_algo=ddpg,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,ddpg,1.0,0.0
1df84_00017,0.9014392590205054,0.13324021729374938,0.9014392590205054,0.13324021729374938,4.791154687633072,0.8641915042865121,4.791154687633072,0.8641915042865121,13.005136203765868,5.856329521911231,768.6943315,346.1499684282395,iden,534.7,4.163463354110718,True,,,1,575c577cfef44c3e8049fadcb9604bd0,2021-09-04_14-51-17,1630792277,4.163463354110718,14847,thomas-MS-7C37,128.111.57.201,4.163463354110718,0,1,"17_algo=a2c,env_name=HopperBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HopperBulletEnv-v0,a2c,1.0,0.0
1df84_00018,2.4295703339758807,0.1591440669210611,2.4295703339758807,0.1591440669210611,5.393571550510674,1.05346032265791,5.393571550510674,1.05346032265791,33.93177337646485,0.6501174092165986,2883.6731441,55.24983023361105,iden,1000.0,10.466965436935425,True,,,1,98c9e53b9f464c81b202e6f00c01c4d2,2021-09-04_14-51-27,1630792287,10.466965436935425,14850,thomas-MS-7C37,128.111.57.201,10.466965436935425,0,1,"18_algo=ppo,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,ppo,1.0,0.0
1df84_00019,1.7100290949727728,0.10179831693972625,1.7100290949727728,0.10179831693972625,9.815890286037662,0.38947070368422554,9.815890286037662,0.38947070368422554,3313.426123046875,41.51843537012295,3313.4260999,41.51840932908725,iden,1000.0,9.041513442993164,True,,,1,2d5f7de43eb44e2fa57e346dacef0755,2021-09-04_14-51-26,1630792286,9.041513442993164,14845,thomas-MS-7C37,128.111.57.201,9.041513442993164,0,1,"19_algo=td3,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,td3,1.0,0.0
1df84_00020,1.6168453040278798,0.09430489660800173,1.6168453040278798,0.09430489660800173,12.71517515219555,0.4070397851945531,12.71517515219555,0.4070397851945531,3096.7435546875,20.892749182842543,3096.7435778999998,20.892738343037717,iden,1000.0,9.736805438995361,True,,,1,6a2e55498b76463e84dbdba8332135af,2021-09-04_14-51-28,1630792288,9.736805438995361,14842,thomas-MS-7C37,128.111.57.201,9.736805438995361,0,1,"20_algo=sac,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,sac,1.0,0.0
1df84_00021,1.5598861306393244,0.12344196985285641,1.5598861306393244,0.12344196985285641,8.937156592725014,0.5470148228343542,8.937156592725014,0.5470148228343542,3418.044580078125,171.08595988082863,3418.0445910000003,171.08601338535408,iden,1000.0,9.934605360031128,True,,,1,6fa7deb9b25d4cd292f4fe16f67dfb55,2021-09-04_14-51-37,1630792297,9.934605360031128,14844,thomas-MS-7C37,128.111.57.201,9.934605360031128,0,1,"21_algo=tqc,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,tqc,1.0,0.0
1df84_00022,2.035582952035141,0.16532811546026116,2.035582952035141,0.16532811546026116,12.235806516224391,0.5436607522902259,12.235806516224391,0.5436607522902259,2394.689013671875,62.809540898078204,2394.6889638999996,62.80958480452576,iden,1000.0,9.070878028869629,True,,,1,5df8bab0e7d94a4e853f1f723b2e1dad,2021-09-04_14-51-37,1630792297,9.070878028869629,14848,thomas-MS-7C37,128.111.57.201,9.070878028869629,0,1,"22_algo=ddpg,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,ddpg,1.0,0.0
1df84_00023,1.2700929349707961,0.05474208765677297,1.2700929349707961,0.05474208765677297,4.0276167011014845,0.306837772439344,4.0276167011014845,0.306837772439344,35.22237129211426,0.11297248443640379,2514.5280264,8.065088707513457,iden,1000.0,10.779676675796509,True,,,1,e46f0331d38f4949b35b28b8558a51e0,2021-09-04_14-51-39,1630792299,10.779676675796509,14843,thomas-MS-7C37,128.111.57.201,10.779676675796509,0,1,"23_algo=a2c,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,AntBulletEnv-v0,a2c,1.0,0.0
1df84_00024,0.7513893580687185,0.061975904521674056,0.7513893580687185,0.061975904521674056,4.512856286596992,1.8155932337039042,4.512856286596992,1.8155932337039042,2.2235992193222045,1.077246986635228,17.4344898,8.446329302787392,iden,150.0,0.8373603820800781,True,,,1,068c8c45332b407c94373dae153ebeb2,2021-09-04_14-51-38,1630792298,0.8373603820800781,15514,thomas-MS-7C37,128.111.57.201,0.8373603820800781,0,1,"24_algo=ppo,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,ppo,1.0,0.0
1df84_00025,0.634532127786438,0.09040534715036747,0.634532127786438,0.09040534715036747,4.283022144643458,2.327324005142645,4.283022144643458,2.327324005142645,12.441166591644286,5.627355228222092,12.441166800000001,5.627355614935168,iden,150.0,0.6368570327758789,True,,,1,ee829aa114f44aa49f1d7de2399894e5,2021-09-04_14-51-39,1630792299,0.6368570327758789,15541,thomas-MS-7C37,128.111.57.201,0.6368570327758789,0,1,"25_algo=td3,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,td3,1.0,0.0
1df84_00026,0.668972807311155,0.07851790460870806,0.668972807311155,0.07851790460870806,5.175843701714053,2.777553269614478,5.175843701714053,2.777553269614478,14.296784448623658,11.198745525642352,14.2967847,11.198745685831723,iden,150.0,0.7755153179168701,True,,,1,9ca66aba25d045afba9681ea48fecaa5,2021-09-04_14-51-40,1630792300,0.7755153179168701,15570,thomas-MS-7C37,128.111.57.201,0.7755153179168701,0,1,"26_algo=sac,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,sac,1.0,0.0
