trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.agent_folder,config.env_name,config.post,config.algo
ddcf0_00010,0.676232021554918,0.03518225946114869,0.676232021554918,0.03518225946114869,4.300210619948818,1.237428546659273,4.300210619948818,1.237428546659273,-0.47102646827697753,0.21739683151245118,-2.6,1.2,DualRewardLin_act_squared,50.0,464.1778700351715,True,,,1,da67d116c1bf40c89ea290041ad22593,2021-09-05_21-09-26,1630901366,464.1778700351715,26804,thomas-MS-7C37,128.111.57.201,464.1778700351715,0,1,"10_algo=tqc,env_name=PandaReach-v1,post=<seagul.mesh.DualRewardLin object at 0x7fe1e4b86d68>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaReach-v1,<seagul.mesh.DualRewardLin object at 0x7fe1e4b0e908>,tqc
ddcf0_00011,0.6334145268513893,0.17784279906990536,0.6334145268513893,0.17784279906990536,2.6950041825312274,0.931545405096785,2.6950041825312274,0.931545405096785,-10.4,9.891410415102591,-10.4,9.891410415102591,DualRewardLin_act_squared,50.0,969.7179782390594,True,,,1,667afb1db03543feadb722041e4255b5,2021-09-05_21-21-45,1630902105,969.7179782390594,26802,thomas-MS-7C37,128.111.57.201,969.7179782390594,0,1,"11_algo=tqc,env_name=PandaPickAndPlace-v1,post=<seagul.mesh.DualRewardLin object at 0x7fe1e4b86ba8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaPickAndPlace-v1,<seagul.mesh.DualRewardLin object at 0x7fe1e4b0e828>,tqc
ddcf0_00012,0.5576904709304236,0.039616838263493305,0.5576904709304236,0.039616838263493305,2.5356080626057134,0.7403039289690134,2.5356080626057134,0.7403039289690134,-7.3,2.491987158875422,-7.3,2.491987158875422,DualRewardLin_act_squared,50.0,796.4945259094238,True,,,1,2dfe3f85db3343e4a5c5736a61ddf400,2021-09-05_21-22-43,1630902163,796.4945259094238,26801,thomas-MS-7C37,128.111.57.201,796.4945259094238,0,1,"12_algo=tqc,env_name=PandaPush-v1,post=<seagul.mesh.DualRewardLin object at 0x7fe1e4b86a58>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaPush-v1,<seagul.mesh.DualRewardLin object at 0x7fe1e4ad6f60>,tqc
ddcf0_00013,0.5750507426164762,0.07186062860932657,0.5750507426164762,0.07186062860932657,3.2710759470582267,0.544119889315079,3.2710759470582267,0.544119889315079,-23.9,7.7,-23.9,7.7,DualRewardLin_act_squared,50.0,798.3168039321899,True,,,1,ad094ad690db49b6b688fa3146a6bc5d,2021-09-05_21-33-48,1630902828,798.3168039321899,26800,thomas-MS-7C37,128.111.57.201,798.3168039321899,0,1,"13_algo=tqc,env_name=PandaSlide-v1,post=<seagul.mesh.DualRewardLin object at 0x7fe1e4b86908>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaSlide-v1,<seagul.mesh.DualRewardLin object at 0x7fe1e4a32dd8>,tqc
ddcf0_00014,0.6902660587792185,0.14196385655935412,0.6902660587792185,0.14196385655935412,2.14070489654737,0.6088805796755187,2.14070489654737,0.6088805796755187,-100.0,0.0,-100.0,0.0,DualRewardLin_act_squared,100.0,1334.6522369384766,True,,,1,9f68c0a37d0b4407863827c52dbbcbc6,2021-09-05_21-44-01,1630903441,1334.6522369384766,26803,thomas-MS-7C37,128.111.57.201,1334.6522369384766,0,1,"14_algo=tqc,env_name=PandaStack-v1,post=<seagul.mesh.DualRewardLin object at 0x7fe1e4b867b8>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaStack-v1,<seagul.mesh.DualRewardLin object at 0x7fe1e4a457f0>,tqc
ddcf0_00015,0.6601021413855858,0.04113670718677435,0.6601021413855858,0.04113670718677435,3.895714844820349,0.941725353774627,3.895714844820349,0.941725353774627,-0.34421164989471437,0.1268148183822632,-1.9,0.7,DualRewardProd_adim_safe_stable_nolen,50.0,485.3614902496338,True,,,1,52b7ec885e7840648e1c4b2a747452e2,2021-09-05_21-30-50,1630902650,485.3614902496338,26797,thomas-MS-7C37,128.111.57.201,485.3614902496338,0,1,"15_algo=tqc,env_name=PandaReach-v1,post=<seagul.mesh.DualRewardProd object at 0x7fe1e4b86668>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaReach-v1,<seagul.mesh.DualRewardProd object at 0x7fe1e4a862e8>,tqc
ddcf0_00016,0.6644201313837301,0.12482776654118795,0.6644201313837301,0.12482776654118795,2.553791213860677,0.8613855540610234,2.553791213860677,0.8613855540610234,-11.1,13.307516672918354,-11.1,13.307516672918354,DualRewardProd_adim_safe_stable_nolen,50.0,1004.0914869308472,True,,,1,42a16b2ee8b44130ae7261612af15ac9,2021-09-05_21-47-35,1630903655,1004.0914869308472,26794,thomas-MS-7C37,128.111.57.201,1004.0914869308472,0,1,"16_algo=tqc,env_name=PandaPickAndPlace-v1,post=<seagul.mesh.DualRewardProd object at 0x7fe1e4b86518>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaPickAndPlace-v1,<seagul.mesh.DualRewardProd object at 0x7fe1e4b4ca20>,tqc
ddcf0_00017,0.6200136939277272,0.062303282829903425,0.6200136939277272,0.062303282829903425,2.744896040250473,0.5104511615787805,2.744896040250473,0.5104511615787805,-7.4,2.973213749463701,-7.4,2.973213749463701,DualRewardProd_adim_safe_stable_nolen,50.0,868.0504152774811,True,,,1,e0aa45b38d0e4e5989e11ff03dc3f18d,2021-09-05_21-48-17,1630903697,868.0504152774811,26798,thomas-MS-7C37,128.111.57.201,868.0504152774811,0,1,"17_algo=tqc,env_name=PandaPush-v1,post=<seagul.mesh.DualRewardProd object at 0x7fe1e4b86358>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaPush-v1,<seagul.mesh.DualRewardProd object at 0x7fe1e4a67a90>,tqc
ddcf0_00018,0.5252024215029655,0.09291047295396233,0.5252024215029655,0.09291047295396233,2.53141901517876,0.5465569186276323,2.53141901517876,0.5465569186276323,-41.3,12.361634196173256,-41.3,12.361634196173256,DualRewardProd_adim_safe_stable_nolen,50.0,765.3514337539673,True,,,1,27cf73ab05bf40029f07d5d1485245ee,2021-09-05_21-56-47,1630904207,765.3514337539673,26799,thomas-MS-7C37,128.111.57.201,765.3514337539673,0,1,"18_algo=tqc,env_name=PandaSlide-v1,post=<seagul.mesh.DualRewardProd object at 0x7fe1e4b9f588>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaSlide-v1,<seagul.mesh.DualRewardProd object at 0x7fe1e4a936a0>,tqc
ddcf0_00019,0.6152202242223257,0.06609510513891706,0.6152202242223257,0.06609510513891706,2.249416453453914,0.0765461031371065,2.249416453453914,0.0765461031371065,-100.0,0.0,-100.0,0.0,DualRewardProd_adim_safe_stable_nolen,100.0,987.8850290775299,True,,,1,e97226d8518e4a19a9f1b53db806aa29,2021-09-05_22-04-04,1630904644,987.8850290775299,26795,thomas-MS-7C37,128.111.57.201,987.8850290775299,0,1,"19_algo=tqc,env_name=PandaStack-v1,post=<seagul.mesh.DualRewardProd object at 0x7fe1e4b9f668>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda_adim1/,PandaStack-v1,<seagul.mesh.DualRewardProd object at 0x7fe1e4b3b240>,tqc
